User_ID,Region,Cohort,Games_Played,Hours_Played,Days_Active,Active_Rate,Average_Games_Per_Day,Game_Age_Days,Payment_Method,Declines,Payouts,Checkouts,WMR_Automation_Flag,Offer_Taken,ReRepair_7D,ReRepair_30D,ReRepair_90D,Data_Refreshed_CSDW,Data_Refreshed_LENS
USR000188,Brazil,Past_Offers_2,78,95.73,14,0.4,5.571428571428571,496,Credit Card,1,284.01,4,Yes,No,0,5,2,5PM,8AM
USR000189,Mexico,Past_Offers_1,99,140.24,27,0.18,3.6666666666666665,757,Crypto,2,351.5,15,Yes,No,4,8,6,5PM,8AM
USR000190,ROLA,Past_Offers_1,97,13.0,7,0.49,13.857142857142858,702,Crypto,3,164.64,14,Yes,Yes,1,6,9,5PM,8AM
USR000191,ROLA,PCGP_3F1,89,138.32,29,0.94,3.0689655172413794,830,Credit Card,2,490.51,19,Yes,Yes,1,4,10,5PM,8AM
USR000192,ROLA,Past_Offers_1,3,174.65,18,0.35,0.16666666666666666,953,Crypto,4,141.22,10,Yes,Yes,0,2,1,5PM,8AM
USR000193,Canada,Ultimate,53,123.59,26,0.29,2.0384615384615383,421,Gift Card,2,233.72,3,Yes,No,1,9,4,5PM,8AM
USR000194,USA,Ultimate,91,55.26,21,0.34,4.333333333333333,416,Debit Card,2,408.71,12,Yes,Yes,4,5,10,5PM,8AM
USR000195,USA,Ultimate,59,7.61,28,0.17,2.107142857142857,73,Gift Card,3,335.52,11,Yes,No,1,8,10,5PM,8AM
USR000196,Brazil,Ultimate,10,176.57,1,0.53,10.0,830,Crypto,2,432.45,9,Yes,Yes,4,0,7,5PM,8AM
USR000197,Canada,Ultimate,25,95.49,27,0.6,0.9259259259259259,322,Crypto,4,329.3,2,Yes,No,3,4,2,5PM,8AM
USR000198,Mexico,Ultimate,33,91.77,12,0.3,2.75,472,Credit Card,2,233.86,6,Yes,Yes,0,5,13,5PM,8AM
USR000199,Canada,PCGP_3F1,2,32.32,24,1.0,0.08333333333333333,126,Gift Card,2,273.38,7,Yes,Yes,4,9,6,5PM,8AM
USR000200,Brazil,Past_Offers_1,81,181.99,3,0.82,27.0,124,Gift Card,2,477.23,1,Yes,No,4,2,3,5PM,8AM
USR000201,ROLA,Past_Offers_2,57,15.89,28,0.7,2.0357142857142856,294,Gift Card,0,461.18,16,Yes,No,2,9,7,5PM,8AM
USR000202,USA,Ultimate,80,51.06,21,0.42,3.8095238095238093,161,Gift Card,4,362.8,17,Yes,Yes,2,8,13,5PM,8AM
USR000203,USA,Past_Offers_2,47,97.44,31,0.26,1.5161290322580645,498,Crypto,4,312.9,6,No,Yes,2,3,10,5PM,8AM
USR000204,Mexico,Past_Offers_2,50,45.64,15,0.42,3.3333333333333335,45,Crypto,3,448.82,19,Yes,Yes,1,1,3,5PM,8AM
USR000205,Brazil,PCGP_3F1,95,53.61,6,0.9,15.833333333333334,854,Crypto,0,20.61,19,No,Yes,4,3,0,5PM,8AM
USR000206,Mexico,Past_Offers_1,5,170.77,7,0.31,0.7142857142857143,914,Credit Card,2,415.64,4,Yes,Yes,4,8,0,5PM,8AM
USR000207,ROLA,Past_Offers_1,96,161.8,7,0.79,13.714285714285714,570,PayPal,1,461.02,12,Yes,Yes,3,2,2,5PM,8AM
USR000208,USA,Past_Offers_1,86,158.8,16,0.85,5.375,308,Debit Card,1,339.63,12,Yes,Yes,1,4,13,5PM,8AM
USR000209,Mexico,Ultimate,37,153.38,22,0.95,1.6818181818181819,903,Debit Card,1,41.37,9,Yes,Yes,2,1,10,5PM,8AM
USR000210,Canada,Past_Offers_2,62,154.35,15,0.95,4.133333333333334,874,Credit Card,1,149.57,17,Yes,No,1,3,3,5PM,8AM
USR000211,Canada,Ultimate,2,45.74,25,0.66,0.08,99,Crypto,0,163.09,11,No,No,3,0,1,5PM,8AM
USR000212,USA,Ultimate,92,87.33,27,0.61,3.4074074074074074,269,Gift Card,2,278.4,9,Yes,No,2,8,11,5PM,8AM
USR000213,Canada,Past_Offers_1,20,160.23,18,0.75,1.1111111111111112,624,Crypto,2,28.24,9,No,No,3,0,9,5PM,8AM
USR000214,Brazil,Ultimate,7,68.08,3,0.45,2.3333333333333335,840,Gift Card,4,14.65,4,Yes,No,0,2,3,5PM,8AM
USR000215,ROLA,PCGP_3F1,14,197.4,13,0.81,1.0769230769230769,971,Debit Card,3,19.8,13,Yes,No,1,7,10,5PM,8AM
USR000216,Mexico,PCGP_3F1,84,171.1,2,0.61,42.0,761,PayPal,1,272.65,16,No,Yes,1,3,11,5PM,8AM
USR000217,Canada,PCGP_3F1,2,71.6,29,0.71,0.06896551724137931,471,Crypto,2,458.94,5,Yes,Yes,3,0,3,5PM,8AM
USR000218,ROLA,PCGP_3F1,79,171.57,3,0.99,26.333333333333332,234,Debit Card,0,316.71,15,No,No,0,3,5,5PM,8AM
USR000219,USA,Ultimate,27,177.21,3,0.42,9.0,354,Debit Card,4,369.32,3,Yes,No,2,6,6,5PM,8AM
USR000220,Mexico,PCGP_3F1,15,115.88,2,0.45,7.5,272,PayPal,0,357.81,9,Yes,Yes,4,1,11,5PM,8AM
USR000221,Canada,PCGP_3F1,49,139.42,23,0.53,2.130434782608696,336,Credit Card,0,79.23,16,Yes,No,0,1,14,5PM,8AM
USR000222,Mexico,Past_Offers_2,89,175.54,8,0.86,11.125,519,PayPal,3,242.91,2,Yes,No,0,3,9,5PM,8AM
USR000223,Brazil,Past_Offers_1,87,198.5,26,0.95,3.3461538461538463,434,Crypto,2,438.5,4,No,Yes,3,4,3,5PM,8AM
USR000224,ROLA,Past_Offers_1,89,195.52,31,0.88,2.870967741935484,110,Crypto,2,312.47,8,No,No,0,9,5,5PM,8AM
USR000225,Canada,PCGP_3F1,55,81.36,20,0.77,2.75,336,Crypto,1,131.56,3,Yes,Yes,4,3,13,5PM,8AM
USR000226,Mexico,Ultimate,39,182.93,29,0.45,1.3448275862068966,324,Crypto,2,46.04,3,Yes,Yes,3,8,4,5PM,8AM
USR000227,Canada,PCGP_3F1,84,174.3,2,0.28,42.0,945,PayPal,0,75.01,9,No,Yes,3,5,8,5PM,8AM
USR000228,Mexico,Ultimate,49,137.55,24,0.38,2.0416666666666665,527,Debit Card,3,267.42,12,No,No,0,5,12,5PM,8AM
USR000229,Brazil,Ultimate,10,82.79,26,0.17,0.38461538461538464,330,Debit Card,4,37.56,11,Yes,No,2,0,1,5PM,8AM
USR000230,Mexico,Past_Offers_2,45,67.63,16,0.87,2.8125,457,Credit Card,1,179.07,19,No,Yes,3,6,6,5PM,8AM
USR000231,Canada,Past_Offers_2,38,54.5,17,0.64,2.235294117647059,810,Debit Card,1,409.22,11,Yes,Yes,3,4,10,5PM,8AM
USR000232,Mexico,Past_Offers_1,20,180.08,30,0.89,0.6666666666666666,221,Crypto,4,422.06,8,No,No,3,0,14,5PM,8AM
USR000233,Canada,Ultimate,24,73.15,6,0.31,4.0,274,Debit Card,4,244.11,14,Yes,No,4,3,5,5PM,8AM
USR000234,USA,Ultimate,63,87.97,16,0.67,3.9375,533,PayPal,2,497.68,17,No,Yes,4,0,10,5PM,8AM
USR000235,Mexico,Past_Offers_2,66,18.41,29,0.95,2.2758620689655173,138,PayPal,3,300.19,19,Yes,No,3,0,14,5PM,8AM
USR000236,Mexico,Ultimate,7,155.21,25,0.59,0.28,139,Gift Card,1,481.41,16,No,No,2,6,14,5PM,8AM
USR000237,Mexico,Past_Offers_1,74,115.35,31,0.3,2.3870967741935485,457,Crypto,3,233.0,4,Yes,No,2,3,14,5PM,8AM
USR000238,Canada,Past_Offers_2,17,113.16,9,0.35,1.8888888888888888,52,Crypto,4,242.78,2,No,Yes,2,9,4,5PM,8AM
USR000239,Brazil,Past_Offers_2,74,17.27,4,0.96,18.5,344,Crypto,4,120.63,12,Yes,No,3,5,1,5PM,8AM
USR000240,Brazil,Ultimate,45,125.99,5,0.98,9.0,445,PayPal,0,254.36,4,Yes,Yes,4,4,14,5PM,8AM
USR000241,USA,Ultimate,87,57.37,23,0.79,3.782608695652174,164,Debit Card,4,376.64,8,Yes,Yes,0,3,3,5PM,8AM
USR000242,Mexico,Past_Offers_2,36,92.23,27,0.89,1.3333333333333333,57,PayPal,1,296.11,3,Yes,No,2,8,5,5PM,8AM
USR000243,ROLA,Past_Offers_2,56,6.73,15,0.17,3.7333333333333334,768,Debit Card,0,169.54,3,No,No,0,1,3,5PM,8AM
USR000244,Brazil,Ultimate,84,99.69,15,0.21,5.6,485,Gift Card,0,413.93,1,Yes,No,3,5,0,5PM,8AM
USR000245,ROLA,Ultimate,55,81.53,14,0.67,3.9285714285714284,422,Gift Card,0,119.42,19,Yes,No,1,2,4,5PM,8AM
USR000246,Canada,PCGP_3F1,58,195.86,29,0.25,2.0,314,Credit Card,2,356.19,1,No,No,1,1,7,5PM,8AM
USR000247,ROLA,Past_Offers_1,73,91.87,30,0.28,2.433333333333333,527,Debit Card,3,152.08,14,Yes,Yes,4,4,6,5PM,8AM
USR000248,Mexico,Past_Offers_2,39,104.73,12,0.12,3.25,738,Crypto,1,196.57,1,No,Yes,1,3,5,5PM,8AM
USR000249,Canada,Past_Offers_1,81,60.52,4,0.68,20.25,148,Gift Card,2,438.3,19,Yes,Yes,1,3,9,5PM,8AM
USR000250,Canada,Ultimate,8,10.79,1,0.6,8.0,639,Gift Card,3,431.4,10,Yes,No,0,8,10,5PM,8AM
USR000251,ROLA,Ultimate,19,35.6,17,0.48,1.1176470588235294,269,PayPal,3,398.87,6,Yes,No,2,7,10,5PM,8AM
USR000252,ROLA,Past_Offers_1,33,98.63,16,0.76,2.0625,178,PayPal,1,89.85,9,Yes,No,3,8,11,5PM,8AM
USR000253,Brazil,PCGP_3F1,25,92.9,2,0.44,12.5,556,Credit Card,1,376.54,12,Yes,Yes,2,6,4,5PM,8AM
USR000254,USA,Past_Offers_1,1,106.09,9,0.23,0.1111111111111111,198,Crypto,1,116.76,19,No,No,4,6,4,5PM,8AM
USR000255,Canada,Past_Offers_1,46,56.74,16,0.79,2.875,807,Debit Card,4,166.88,17,No,No,0,5,4,5PM,8AM
USR000256,Mexico,Past_Offers_1,81,31.43,9,0.51,9.0,890,Gift Card,0,398.11,4,Yes,No,3,6,6,5PM,8AM
USR000257,USA,Ultimate,68,171.8,3,0.57,22.666666666666668,270,Crypto,3,397.06,5,Yes,No,2,6,13,5PM,8AM
USR000258,Mexico,Past_Offers_2,69,68.33,11,0.99,6.2727272727272725,465,Crypto,0,459.66,8,Yes,No,1,4,3,5PM,8AM
USR000259,USA,Ultimate,42,160.99,14,0.3,3.0,455,Crypto,1,255.52,1,No,No,4,5,4,5PM,8AM
USR000260,Mexico,Past_Offers_2,79,148.44,13,0.21,6.076923076923077,990,Crypto,2,348.61,9,Yes,Yes,4,1,9,5PM,8AM
USR000261,USA,Past_Offers_2,69,142.32,12,0.77,5.75,39,Credit Card,1,187.84,14,No,Yes,0,6,2,5PM,8AM
USR000262,Brazil,Past_Offers_1,64,164.83,25,0.31,2.56,242,Gift Card,4,359.41,4,No,No,2,7,10,5PM,8AM
USR000263,Canada,Past_Offers_2,60,80.39,26,0.25,2.3076923076923075,474,Gift Card,4,228.2,15,Yes,Yes,2,4,10,5PM,8AM
USR000264,ROLA,PCGP_3F1,72,54.72,15,1.0,4.8,521,Credit Card,1,285.67,19,Yes,No,2,7,7,5PM,8AM
USR000265,Canada,Past_Offers_2,34,40.68,15,0.23,2.2666666666666666,853,Credit Card,1,300.53,6,No,Yes,4,2,6,5PM,8AM
USR000266,USA,Past_Offers_1,14,81.2,22,0.86,0.6363636363636364,343,Debit Card,2,101.58,4,No,No,4,2,3,5PM,8AM
USR000267,Mexico,Past_Offers_2,19,197.38,17,0.99,1.1176470588235294,906,PayPal,4,211.96,7,Yes,Yes,2,1,9,5PM,8AM
USR000268,Brazil,Past_Offers_2,47,86.44,27,0.36,1.7407407407407407,345,Debit Card,0,314.4,11,No,No,4,4,8,5PM,8AM
USR000269,ROLA,PCGP_3F1,92,58.35,8,0.72,11.5,527,PayPal,0,312.97,15,No,Yes,0,0,2,5PM,8AM
USR000270,ROLA,Past_Offers_2,70,121.04,21,0.79,3.3333333333333335,665,Debit Card,4,242.25,5,No,Yes,3,4,10,5PM,8AM
USR000271,USA,Past_Offers_2,31,170.21,16,0.57,1.9375,683,Gift Card,4,120.86,6,No,No,3,5,12,5PM,8AM
USR000272,USA,PCGP_3F1,34,163.96,23,0.9,1.4782608695652173,257,Debit Card,4,17.46,8,Yes,Yes,2,9,4,5PM,8AM
USR000273,USA,PCGP_3F1,30,101.06,3,0.3,10.0,682,PayPal,4,115.73,5,Yes,Yes,3,6,10,5PM,8AM
USR000274,Mexico,Ultimate,16,150.45,5,0.39,3.2,697,Debit Card,4,340.54,8,No,No,4,9,6,5PM,8AM
USR000275,USA,PCGP_3F1,12,82.27,29,0.13,0.41379310344827586,213,Gift Card,0,206.42,11,Yes,No,2,4,5,5PM,8AM
USR000276,USA,Ultimate,98,100.78,31,0.59,3.161290322580645,468,PayPal,2,145.03,19,No,Yes,0,9,14,5PM,8AM
USR000277,ROLA,Ultimate,7,25.31,7,0.83,1.0,275,PayPal,3,50.74,13,No,No,4,8,0,5PM,8AM
USR000278,USA,Past_Offers_1,31,140.84,20,0.54,1.55,84,Credit Card,2,15.91,18,Yes,No,4,6,6,5PM,8AM
USR000279,ROLA,Ultimate,17,74.45,3,0.62,5.666666666666667,600,Credit Card,2,313.83,13,Yes,Yes,1,4,12,5PM,8AM
USR000280,USA,Past_Offers_1,67,41.46,2,0.62,33.5,753,Debit Card,3,197.34,17,Yes,No,3,8,13,5PM,8AM
USR000281,ROLA,Ultimate,11,120.72,14,0.38,0.7857142857142857,546,PayPal,3,55.9,13,Yes,No,1,4,6,5PM,8AM
USR000282,ROLA,Past_Offers_1,30,120.73,20,0.62,1.5,665,Gift Card,4,20.4,17,Yes,Yes,4,7,9,5PM,8AM
USR000283,ROLA,Ultimate,53,98.77,14,0.96,3.7857142857142856,561,Debit Card,0,92.58,11,No,Yes,3,3,12,5PM,8AM
USR000284,ROLA,PCGP_3F1,67,96.45,14,0.19,4.785714285714286,269,PayPal,3,439.31,7,Yes,Yes,2,8,5,5PM,8AM
USR000285,ROLA,Ultimate,71,174.73,29,0.12,2.4482758620689653,205,PayPal,2,123.88,11,Yes,No,2,6,9,5PM,8AM
USR000286,Brazil,Past_Offers_1,23,86.22,7,0.88,3.2857142857142856,744,Crypto,3,442.66,2,Yes,No,1,1,1,5PM,8AM
USR000287,Mexico,Past_Offers_1,54,16.68,1,0.25,54.0,978,PayPal,1,111.36,5,Yes,Yes,0,9,7,5PM,8AM
USR000288,Brazil,PCGP_3F1,57,170.4,7,0.23,8.142857142857142,33,Gift Card,0,204.41,19,Yes,No,0,6,0,5PM,8AM
USR000289,ROLA,Past_Offers_2,33,94.25,6,0.22,5.5,165,PayPal,1,60.18,11,No,Yes,2,1,1,5PM,8AM
USR000290,Mexico,PCGP_3F1,84,35.12,4,0.86,21.0,724,Crypto,2,234.57,19,Yes,Yes,0,1,10,5PM,8AM
USR000291,Mexico,Past_Offers_2,93,70.51,9,0.61,10.333333333333334,936,Credit Card,3,163.98,12,Yes,Yes,4,3,3,5PM,8AM
USR000292,Brazil,Past_Offers_2,52,181.18,29,0.36,1.793103448275862,391,Gift Card,0,434.36,19,Yes,No,0,1,9,5PM,8AM
USR000293,USA,PCGP_3F1,19,75.32,25,0.62,0.76,374,Debit Card,4,41.15,9,Yes,No,4,5,7,5PM,8AM
USR000294,Brazil,Ultimate,20,171.56,15,0.61,1.3333333333333333,213,Credit Card,0,243.22,13,No,No,1,9,6,5PM,8AM
USR000295,USA,Ultimate,15,189.88,15,0.5,1.0,814,Credit Card,1,272.17,13,Yes,Yes,3,7,13,5PM,8AM
USR000296,Mexico,Past_Offers_2,30,176.02,3,0.57,10.0,473,Debit Card,4,435.02,5,No,No,3,0,13,5PM,8AM
USR000297,Canada,Past_Offers_1,21,110.95,23,0.1,0.9130434782608695,366,PayPal,4,229.15,4,No,Yes,0,5,13,5PM,8AM
USR000298,Brazil,Past_Offers_1,95,54.38,9,0.55,10.555555555555555,605,Debit Card,4,71.39,14,No,No,0,8,12,5PM,8AM
USR000299,USA,Past_Offers_1,49,179.45,7,0.53,7.0,171,Debit Card,0,416.37,9,Yes,No,0,2,12,5PM,8AM
USR000300,Mexico,Past_Offers_2,28,122.37,24,0.33,1.1666666666666667,291,Debit Card,1,264.55,16,Yes,Yes,0,1,10,5PM,8AM
USR000301,USA,Past_Offers_2,87,92.93,9,0.81,9.666666666666666,452,Gift Card,2,469.98,11,Yes,No,1,3,12,5PM,8AM
USR000302,USA,Ultimate,29,79.9,22,0.97,1.3181818181818181,197,PayPal,1,277.49,3,Yes,No,2,3,6,5PM,8AM
USR000303,Mexico,Past_Offers_2,63,111.82,24,0.89,2.625,413,Crypto,0,298.46,9,Yes,Yes,3,7,1,5PM,8AM
USR000304,ROLA,Ultimate,57,160.0,6,0.88,9.5,608,Gift Card,3,187.45,5,Yes,Yes,2,0,14,5PM,8AM
USR000305,Mexico,Past_Offers_2,94,179.15,8,0.87,11.75,105,Crypto,2,294.87,4,Yes,No,0,9,13,5PM,8AM
USR000306,USA,PCGP_3F1,51,74.86,15,0.45,3.4,968,Crypto,0,385.15,17,Yes,Yes,0,2,5,5PM,8AM
USR000307,Brazil,Ultimate,81,29.6,31,0.81,2.6129032258064515,604,Credit Card,3,299.61,5,Yes,No,1,3,6,5PM,8AM
USR000308,ROLA,Past_Offers_2,9,81.22,6,0.82,1.5,334,PayPal,2,371.68,7,Yes,Yes,1,5,8,5PM,8AM
USR000309,Brazil,PCGP_3F1,18,131.99,17,0.5,1.0588235294117647,453,Crypto,1,382.14,18,Yes,No,1,5,12,5PM,8AM
USR000310,USA,Past_Offers_2,48,44.75,8,0.19,6.0,248,Gift Card,4,278.84,4,Yes,Yes,1,0,4,5PM,8AM
USR000311,USA,Past_Offers_1,19,21.82,30,0.18,0.6333333333333333,181,Debit Card,1,474.51,5,No,Yes,4,8,1,5PM,8AM
USR000312,ROLA,Past_Offers_1,12,29.62,7,0.41,1.7142857142857142,820,PayPal,1,452.77,7,Yes,Yes,3,1,5,5PM,8AM
USR000313,USA,Past_Offers_2,40,21.1,3,0.9,13.333333333333334,532,PayPal,3,67.32,5,Yes,No,3,8,7,5PM,8AM
USR000314,Canada,Past_Offers_2,58,54.64,14,0.34,4.142857142857143,645,Gift Card,3,216.3,15,No,No,0,9,10,5PM,8AM
USR000315,USA,PCGP_3F1,79,26.21,25,0.3,3.16,613,Crypto,2,42.91,10,Yes,No,2,2,10,5PM,8AM
USR000316,ROLA,PCGP_3F1,50,43.7,27,0.39,1.8518518518518519,534,Gift Card,0,499.25,1,Yes,Yes,3,8,5,5PM,8AM
USR000317,USA,Ultimate,83,172.53,29,0.96,2.8620689655172415,601,Debit Card,1,352.8,3,No,Yes,0,6,2,5PM,8AM
USR000318,ROLA,Past_Offers_1,84,79.84,15,0.71,5.6,389,Crypto,4,250.58,12,Yes,No,1,1,3,5PM,8AM
USR000319,Brazil,Past_Offers_1,90,4.61,12,0.9,7.5,104,Debit Card,0,94.13,14,Yes,Yes,3,4,13,5PM,8AM
USR000320,ROLA,Ultimate,69,19.45,23,0.85,3.0,678,Credit Card,1,96.42,4,Yes,Yes,4,3,7,5PM,8AM
USR000321,USA,Past_Offers_2,65,35.78,16,0.45,4.0625,677,Crypto,1,185.36,14,Yes,No,4,8,1,5PM,8AM
USR000322,ROLA,Past_Offers_2,79,150.81,18,0.34,4.388888888888889,747,Crypto,0,236.6,13,No,Yes,3,3,14,5PM,8AM
USR000323,USA,PCGP_3F1,54,8.83,29,0.31,1.8620689655172413,55,Debit Card,4,240.15,11,Yes,Yes,4,2,14,5PM,8AM
USR000324,Canada,Past_Offers_2,14,89.81,11,0.4,1.2727272727272727,153,Gift Card,2,454.84,5,Yes,Yes,4,2,5,5PM,8AM
USR000325,Mexico,Past_Offers_1,85,115.41,19,0.16,4.473684210526316,283,Crypto,3,452.24,12,Yes,No,2,3,12,5PM,8AM
USR000326,Canada,Past_Offers_1,61,4.59,7,0.39,8.714285714285714,427,PayPal,4,47.31,18,No,No,1,7,3,5PM,8AM
USR000327,USA,Past_Offers_2,87,42.83,13,0.94,6.6923076923076925,412,Gift Card,4,356.99,13,No,No,0,1,1,5PM,8AM
USR000328,Mexico,Ultimate,6,92.93,19,0.3,0.3157894736842105,648,Gift Card,2,387.14,15,Yes,No,0,3,7,5PM,8AM
USR000329,USA,Past_Offers_2,12,50.23,12,0.57,1.0,914,Gift Card,1,457.9,17,Yes,Yes,0,5,1,5PM,8AM
USR000330,Brazil,Ultimate,71,71.6,25,0.11,2.84,251,Credit Card,3,418.56,11,Yes,No,0,2,14,5PM,8AM
USR000331,USA,Ultimate,45,52.35,19,0.32,2.3684210526315788,263,Gift Card,2,425.71,9,No,Yes,0,8,5,5PM,8AM
USR000332,Mexico,Past_Offers_1,31,126.48,16,0.94,1.9375,667,Credit Card,2,13.21,16,Yes,Yes,0,8,1,5PM,8AM
USR000333,Brazil,Ultimate,33,153.19,13,0.27,2.5384615384615383,214,Gift Card,4,488.49,12,Yes,Yes,4,8,2,5PM,8AM
USR000334,ROLA,Past_Offers_1,63,198.37,9,0.33,7.0,917,Gift Card,1,410.88,16,Yes,No,2,4,13,5PM,8AM
USR000335,USA,PCGP_3F1,50,186.7,19,0.95,2.6315789473684212,357,Debit Card,2,297.51,13,Yes,No,1,8,6,5PM,8AM
USR000336,Canada,Past_Offers_1,47,188.08,29,0.7,1.6206896551724137,734,Debit Card,2,105.59,18,Yes,No,1,9,8,5PM,8AM
USR000337,ROLA,Past_Offers_2,13,56.31,30,0.13,0.43333333333333335,117,Credit Card,4,13.14,2,Yes,No,4,7,8,5PM,8AM
USR000338,USA,Ultimate,56,49.87,7,0.27,8.0,291,Gift Card,1,48.83,5,Yes,Yes,4,0,6,5PM,8AM
USR000339,Canada,Past_Offers_1,61,134.33,23,0.62,2.652173913043478,537,Gift Card,2,30.47,8,Yes,No,3,1,12,5PM,8AM
USR000340,Brazil,Past_Offers_2,68,8.87,17,0.27,4.0,439,Credit Card,0,62.23,13,Yes,No,1,4,0,5PM,8AM
USR000341,ROLA,Ultimate,13,81.52,31,0.33,0.41935483870967744,905,PayPal,2,493.39,14,Yes,Yes,1,3,5,5PM,8AM
USR000342,Brazil,PCGP_3F1,51,80.3,5,0.59,10.2,257,PayPal,3,106.46,18,Yes,Yes,0,6,4,5PM,8AM
USR000343,ROLA,Past_Offers_1,48,175.7,20,0.54,2.4,611,Crypto,0,300.3,9,Yes,Yes,3,9,2,5PM,8AM
USR000344,ROLA,PCGP_3F1,10,192.26,22,0.96,0.45454545454545453,665,Debit Card,2,33.43,11,Yes,No,4,4,2,5PM,8AM
USR000345,ROLA,Past_Offers_1,24,194.79,8,0.82,3.0,789,Debit Card,2,147.14,19,Yes,Yes,4,7,8,5PM,8AM
USR000346,Brazil,PCGP_3F1,80,89.7,3,0.6,26.666666666666668,220,Crypto,1,135.44,9,No,Yes,2,6,11,5PM,8AM
USR000347,USA,Past_Offers_1,27,31.7,27,0.99,1.0,585,Credit Card,0,106.89,6,Yes,Yes,3,5,3,5PM,8AM
USR000348,Mexico,Past_Offers_2,32,89.31,20,0.2,1.6,304,Debit Card,0,243.94,13,Yes,No,4,5,6,5PM,8AM
USR000349,Mexico,PCGP_3F1,30,85.24,9,0.63,3.3333333333333335,406,Debit Card,3,375.32,13,Yes,No,0,3,8,5PM,8AM
USR000350,USA,PCGP_3F1,24,103.94,9,0.45,2.6666666666666665,805,Credit Card,1,393.1,19,Yes,No,4,0,5,5PM,8AM
USR000351,Mexico,Past_Offers_2,74,118.31,3,0.71,24.666666666666668,850,Debit Card,1,466.47,19,No,Yes,4,5,13,5PM,8AM
USR000352,Canada,Past_Offers_2,2,140.22,7,0.42,0.2857142857142857,593,Crypto,0,205.8,1,Yes,Yes,1,8,13,5PM,8AM
USR000353,Canada,PCGP_3F1,66,44.26,2,0.83,33.0,684,Debit Card,4,444.69,7,Yes,Yes,3,8,1,5PM,8AM
USR000354,ROLA,Past_Offers_1,94,61.73,22,0.76,4.2727272727272725,976,Crypto,0,391.57,13,Yes,Yes,0,8,12,5PM,8AM
USR000355,USA,PCGP_3F1,78,111.77,29,0.64,2.689655172413793,106,Credit Card,3,378.81,4,No,Yes,1,2,5,5PM,8AM
USR000356,USA,PCGP_3F1,50,64.67,19,0.27,2.6315789473684212,716,Credit Card,4,148.34,12,Yes,Yes,0,7,11,5PM,8AM
USR000357,USA,Past_Offers_1,11,59.9,22,0.65,0.5,144,Crypto,3,259.4,13,No,No,2,0,13,5PM,8AM
USR000358,USA,PCGP_3F1,5,176.9,30,0.59,0.16666666666666666,997,PayPal,2,404.4,19,Yes,No,3,1,2,5PM,8AM
USR000359,Canada,Past_Offers_1,10,140.0,27,0.31,0.37037037037037035,643,Debit Card,4,231.71,2,Yes,No,3,6,7,5PM,8AM
USR000360,Canada,Past_Offers_1,27,167.46,8,0.17,3.375,804,Credit Card,1,167.4,8,Yes,Yes,1,6,11,5PM,8AM
USR000361,Mexico,PCGP_3F1,61,85.27,28,0.11,2.1785714285714284,817,Crypto,2,248.02,15,Yes,Yes,3,8,2,5PM,8AM
USR000362,Mexico,Ultimate,19,21.8,28,0.99,0.6785714285714286,248,Crypto,2,135.64,10,No,Yes,4,8,8,5PM,8AM
USR000363,USA,Past_Offers_2,24,107.08,17,0.89,1.411764705882353,522,Crypto,0,176.35,15,No,Yes,0,4,12,5PM,8AM
USR000364,Brazil,PCGP_3F1,79,100.31,17,0.76,4.647058823529412,120,Credit Card,2,206.39,2,Yes,Yes,0,5,12,5PM,8AM
USR000365,ROLA,Ultimate,33,26.4,2,0.88,16.5,864,Credit Card,2,161.95,6,Yes,Yes,1,3,6,5PM,8AM
USR000366,Mexico,Ultimate,20,86.01,5,0.18,4.0,675,Crypto,4,324.08,16,Yes,Yes,1,2,14,5PM,8AM
USR000367,Mexico,Ultimate,86,94.92,26,0.6,3.3076923076923075,116,Crypto,1,290.26,6,No,Yes,2,6,1,5PM,8AM
USR000368,USA,Past_Offers_1,24,30.87,11,0.4,2.1818181818181817,434,Debit Card,2,197.51,12,Yes,No,1,2,1,5PM,8AM
USR000369,USA,PCGP_3F1,4,139.9,20,0.96,0.2,653,Crypto,3,132.01,6,No,Yes,1,1,12,5PM,8AM
USR000370,Mexico,Past_Offers_1,51,40.91,20,0.49,2.55,150,Credit Card,0,350.75,16,Yes,No,2,0,9,5PM,8AM
USR000371,Mexico,Ultimate,81,69.98,5,0.31,16.2,437,Credit Card,0,330.16,1,No,No,1,7,1,5PM,8AM
USR000372,Mexico,PCGP_3F1,14,198.74,8,0.49,1.75,613,Crypto,4,61.05,1,No,Yes,1,6,6,5PM,8AM
USR000373,USA,Past_Offers_2,90,180.04,31,0.89,2.903225806451613,496,Credit Card,0,173.04,10,Yes,Yes,1,5,7,5PM,8AM
USR000374,ROLA,Past_Offers_2,98,46.79,25,0.59,3.92,49,PayPal,3,127.73,19,No,No,4,5,6,5PM,8AM
USR000375,ROLA,Ultimate,29,168.3,25,0.54,1.16,465,PayPal,3,121.71,1,Yes,Yes,1,8,13,5PM,8AM
USR000376,USA,Past_Offers_2,82,193.51,23,0.38,3.5652173913043477,814,PayPal,3,412.48,12,Yes,No,0,9,8,5PM,8AM
USR000377,ROLA,Past_Offers_2,25,113.63,9,0.94,2.7777777777777777,467,Credit Card,2,453.16,17,Yes,No,2,1,2,5PM,8AM
USR000378,Brazil,Ultimate,50,26.51,12,0.64,4.166666666666667,71,Debit Card,1,353.13,11,Yes,No,2,3,5,5PM,8AM
